"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","81660","","","","0"
"2016/2017","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","83469","","","","0"
"2017/2018","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","84996","","","","0"
"2006/2007","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","0","","","","0"
"2007/2008","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2008/2009","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2009/2010","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2010/2011","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2011/2012","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2012/2013","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2013/2014","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2014/2015","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2015/2016","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2016/2017","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2017/2018","British Columbia","2016A000259","Private/independent schools","General programs for adults","Number","223","units","0","v1077009360","11.3.3","","..","","","0"
"2006/2007","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","0","","","","0"
"2007/2008","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2008/2009","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2009/2010","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2010/2011","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2011/2012","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2012/2013","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2013/2014","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2014/2015","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2015/2016","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2016/2017","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2017/2018","British Columbia","2016A000259","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009361","11.3.4","","..","","","0"
"2006/2007","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","1038","","","","0"
"2007/2008","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","813","","","","0"
"2008/2009","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","693","","","","0"
"2009/2010","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","552","","","","0"
"2010/2011","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2226","","","","0"
"2011/2012","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2085","","","","0"
"2012/2013","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2061","","","","0"
"2013/2014","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2031","","","","0"
"2014/2015","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2220","","","","0"
"2015/2016","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2247","","","","0"
"2016/2017","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2316","","","","0"
"2017/2018","British Columbia","2016A000259","Home-schooling","Total, program type","Number","223","units","0","v1001753258","11.4.1","2259","","","","0"
"2006/2007","British Columbia","2016A000259","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753259","11.4.2","1038","","","","0"
"2007/2008","British Columbia","2016A000259","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753259","11.4.2","813","","","","0"
"2008/2009","British Columbia","2016A000259","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753259","11.4.2","690","","","","0"
"2009/2010","British Columbia","2016A000259","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753259","11.4.2","555","","","","0"
