"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013/2014","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","11136","","","","0"
"2014/2015","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","11484","","","","0"
"2015/2016","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","11322","","","","0"
"2016/2017","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","12732","","","","0"
"2017/2018","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","13023","","","","0"
"2006/2007","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","9984","","","","0"
"2007/2008","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","9747","","","","0"
"2008/2009","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","10113","","","","0"
"2009/2010","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","9855","","","","0"
"2010/2011","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","9969","","","","0"
"2011/2012","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","10386","","","","0"
"2012/2013","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","10785","","","","0"
"2013/2014","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","11136","","","","0"
"2014/2015","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","11487","","","","0"
"2015/2016","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","11322","","","","0"
"2016/2017","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","12732","","","","0"
"2017/2018","Alberta","2016A000248","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753249","10.4.2","13023","","","","0"
"2006/2007","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","0","","","","0"
"2007/2008","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2008/2009","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2009/2010","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2010/2011","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2011/2012","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2012/2013","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2013/2014","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2014/2015","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2015/2016","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2016/2017","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2017/2018","Alberta","2016A000248","Home-schooling","General programs for adults","Number","223","units","0","v1077009356","10.4.3","","..","","","0"
"2006/2007","Alberta","2016A000248","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009357","10.4.4","0","","","","0"
