"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013/2014","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","123363","","","","0"
"2014/2015","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","125298","","","","0"
"2015/2016","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","125031","","","","0"
"2016/2017","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","123528","","","","0"
"2017/2018","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","117693","","","","0"
"2006/2007","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","129204","","","","0"
"2007/2008","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","130803","","","","0"
"2008/2009","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","131148","","","","0"
"2009/2010","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","131796","","","","0"
"2010/2011","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","132312","","","","0"
"2011/2012","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","131826","","","","0"
"2012/2013","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","130206","","","","0"
"2013/2014","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","129087","","","","0"
"2014/2015","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","127911","","","","0"
"2015/2016","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","127320","","","","0"
"2016/2017","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","128043","","","","0"
"2017/2018","Quebec","2016A000224","Private/independent schools","Total, program type","Number","223","units","0","v1001753208","6.3.1","129195","","","","0"
"2006/2007","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","124122","","","","0"
"2007/2008","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","125262","","","","0"
"2008/2009","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","125538","","","","0"
"2009/2010","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","125910","","","","0"
"2010/2011","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","126282","","","","0"
"2011/2012","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","125838","","","","0"
"2012/2013","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","124281","","","","0"
