"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
"2016/2017","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
"2017/2018","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
"2006/2007","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","0","","","","0"
"2007/2008","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2008/2009","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2009/2010","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2010/2011","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2011/2012","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2012/2013","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2013/2014","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2015/2016","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2016/2017","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"
"2017/2018","Saskatchewan","2016A000247","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009349","9.4.4","","..","","","0"


