"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008/2009","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5508","","","","0"
"2009/2010","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5655","","","","0"
"2010/2011","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5772","","","","0"
"2011/2012","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5805","","","","0"
"2012/2013","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5727","","","","0"
"2013/2014","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5457","","","","0"
"2014/2015","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","4869","","","","0"
"2015/2016","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","4668","","","","0"
"2016/2017","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","4848","","","","0"
"2017/2018","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5334","","","","0"
"2006/2007","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","18432","","","","0"
"2007/2008","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","19428","","","","0"
"2008/2009","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","19644","","","","0"
"2009/2010","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","19986","","","","0"
"2010/2011","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","23265","","","","0"
"2011/2012","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","24078","","","","0"
"2012/2013","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","25920","","","","0"
"2013/2014","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","27804","","","","0"
"2014/2015","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","29517","","","","0"
"2015/2016","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","31242","","","","0"
"2016/2017","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","33009","","","","0"
"2017/2018","Canada","2016A000011124","Home-schooling","Total, program type","Number","223","units","0","v1001753165","1.4.1","34911","","","","0"
"2006/2007","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","18426","","","","0"
"2007/2008","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","19422","","","","0"
"2008/2009","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","19638","","","","0"
"2009/2010","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","19983","","","","0"
"2010/2011","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","23262","","","","0"
"2011/2012","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","24078","","","","0"
"2012/2013","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","25920","","","","0"
"2013/2014","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","27804","","","","0"
"2014/2015","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","29520","","","","0"
"2015/2016","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","31245","","","","0"
"2016/2017","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","33006","","","","0"
"2017/2018","Canada","2016A000011124","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753166","1.4.2","34908","","","","0"
"2006/2007","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","6","","","","0"
"2007/2008","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","6","","","","0"
"2008/2009","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","6","","","","0"
"2009/2010","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","3","","","","0"
"2010/2011","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","3","","","","0"
"2011/2012","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","0","","","","0"
"2012/2013","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","0","","","","0"
"2013/2014","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","3","","","","0"
"2014/2015","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","0","","","","0"
"2015/2016","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","0","","","","0"
"2016/2017","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","0","","","","0"
"2017/2018","Canada","2016A000011124","Home-schooling","General programs for adults","Number","223","units","0","v1001753167","1.4.3","0","","","","0"
"2006/2007","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","0","","","","0"
"2007/2008","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","0","","","","0"
"2008/2009","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","0","","","","0"
"2009/2010","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","0","","","","0"
"2010/2011","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
"2011/2012","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
"2012/2013","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
"2013/2014","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
"2014/2015","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
"2015/2016","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
"2016/2017","Canada","2016A000011124","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009295","1.4.4","","..","","","0"
